host_id,host_name,host_since_year,host_since_anniversary,id,neighbourhood_cleansed,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,host_response_time,host_response_rate,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
18190813,Thomas,2014,7/16,5735100,De Baarsjes - Oud-West,Amsterdam,NH,1053,Netherlands,52.36470744,4.864876657,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125,1,0,1,within a few hours,0.92,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18194007,Pankuj,2014,7/16,3610722,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.3584148,4.85821627,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,151,1,0,2,within an hour,1.0,5,96.0,10.0,8.0,10.0,10.0,10.0,10.0
18207567,Philip,2014,7/16,3614441,Centrum-West,Amsterdam,North Holland,1015,Netherlands,52.37566195,4.887158193,Apartment,Entire home/apt,2,1.0,0.0,1.0,Real Bed,109,1,0,3,within a day,0.73,22,92.0,9.0,9.0,9.0,10.0,10.0,9.0
18225124,Fabiano,2014,7/16,4605533,Centrum-West,Amsterdam,North Holland,1012,Netherlands,52.37457686,4.897234246,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,129,1,45,3,within a day,0.69,3,87.0,9.0,8.0,9.0,10.0,9.0,7.0
18242151,Isabella,2014,7/17,3620934,Zuid,Amsterdam,North Holland,1075 EC,Netherlands,52.35109457,4.864703968,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,98,1,0,3,within a few hours,0.95,12,80.0,9.0,8.0,9.0,9.0,8.0,8.0
18245756,P.I.S.,2014,7/17,3622092,Bijlmer-Centrum,Amsterdam-Zuidoost,North Holland,1102 JP,Netherlands,52.31828396,4.95430732,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,60,1,0,1,within an hour,0.96,4,85.0,10.0,9.0,9.0,10.0,8.0,8.0
18245756,P.I.S.,2014,7/17,3621802,Bijlmer-Centrum,Amsterdam-Zuidoost,North Holland,1102 JP,Netherlands,52.31847723,4.954287241,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,100,1,0,1,within an hour,0.96,2,60.0,8.0,6.0,8.0,8.0,8.0,8.0
18245756,P.I.S.,2014,7/17,3622225,Bijlmer-Centrum,Amsterdam-Zuidoost,North Holland,1102 JP,Netherlands,52.32003203,4.956373781,Bed & Breakfast,Shared room,2,0.0,1.0,1.0,Real Bed,80,1,0,1,within an hour,0.96,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18245756,P.I.S.,2014,7/17,3622250,Bijlmer-Centrum,Amsterdam-Zuidoost,North Holland,1102 JP,Netherlands,52.31888597,4.956373431,Bed & Breakfast,Shared room,2,0.5,1.0,2.0,Real Bed,80,0,0,1,within an hour,0.96,3,93.0,9.0,9.0,10.0,10.0,6.0,9.0
18333814,Else,2014,7/18,3635761,Oud-Oost,Amsterdam,North Holland,1092 BP,Netherlands,52.35727893,4.917708147,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95,1,25,2,within a few hours,1.0,3,93.0,10.0,7.0,9.0,9.0,9.0,9.0
18344667,Kristina,2014,7/18,3637236,Westerpark,Amsterdam,North Holland,1052 XC,Netherlands,52.3785832,4.873989873,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,2,30,1,within a day,0.74,14,95.0,10.0,9.0,10.0,10.0,9.0,9.0
18440325,Kaj,2014,7/20,4647738,Slotervaart,Amsterdam,Noord-Holland,1058 GD,Netherlands,52.35679267,4.845912144,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,115,2,29,4,within a few hours,1.0,4,90.0,9.0,10.0,9.0,10.0,9.0,9.0
18448259,Martijn,2014,7/20,3649413,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 MJ,Netherlands,52.36581542,4.859932348,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,110,1,0,2,within a day,1.0,2,90.0,10.0,9.0,10.0,10.0,9.0,10.0
18449241,Naela,2014,7/20,3844947,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1095 XM,Netherlands,52.36361311,4.945572916,Apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,80,1,0,2,within a few hours,0.8,19,92.0,10.0,9.0,10.0,10.0,8.0,9.0
18450996,Jordis,2014,7/20,3649382,Zuid,Amsterdam,North Holland,1059 EH,Netherlands,52.35078717,4.849383656,Apartment,Entire home/apt,4,1.0,3.0,4.0,Real Bed,60,1,20,1,within a day,0.94,14,88.0,9.0,9.0,9.0,10.0,9.0,9.0
18463166,Stijn,2014,7/20,5478395,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1074 VC,Netherlands,52.35100701,4.905980898,House,Entire home/apt,3,1.0,2.0,2.0,Real Bed,75,1,0,2,within a day,1.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18476160,Hugo And Manon,2014,7/20,4001594,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,Netherlands,52.35426494,4.886980044,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,120,1,0,1,within a few hours,1.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18482089,Klaas,2014,7/20,4864384,De Aker - Nieuw Sloten,Amsterdam,Noord-Holland,1060 RX,Netherlands,52.34931796,4.787816252,House,Private room,2,1.0,1.0,1.0,Real Bed,49,2,0,2,within a few hours,0.95,3,87.0,9.0,9.0,10.0,10.0,10.0,9.0
18482089,Klaas,2014,7/20,5012728,De Aker - Nieuw Sloten,Amsterdam,NH,1060 RX,Netherlands,52.34891069,4.787594826,House,Private room,2,1.0,1.0,2.0,Real Bed,49,1,0,2,within a few hours,0.95,4,100.0,10.0,10.0,10.0,10.0,9.0,10.0
18483993,Ilja,2014,7/20,3653987,Zuid,Amsterdam,North Holland,1075,Netherlands,52.35205951,4.854533771,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,142,1,0,2,within a few hours,1.0,5,88.0,10.0,9.0,10.0,10.0,9.0,8.0
18530408,Pieter,2014,7/21,3658302,Zuid,Amsterdam,North Holland,1058 NA,Netherlands,52.35519928,4.851992209,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95,0,0,2,within a day,0.8,6,100.0,10.0,9.0,10.0,10.0,10.0,10.0
18542526,Petronella,2014,7/21,3659190,Zuid,Amsterdam,Noord-Holland,1072 CK,Netherlands,52.35403148,4.886551168,Apartment,Entire home/apt,6,1.0,2.0,3.0,Real Bed,140,4,50,2,within a few hours,0.96,14,97.0,9.0,10.0,10.0,10.0,10.0,9.0
18544868,Danielle,2014,7/21,3659375,Oud-Oost,Amsterdam,Noord-Holland,1093hX,Netherlands,52.36168875,4.928470656,Apartment,Entire home/apt,4,1.0,3.0,3.0,Real Bed,125,0,0,3,within an hour,0.92,9,84.0,8.0,9.0,9.0,10.0,9.0,8.0
18544868,Danielle,2014,7/21,4419007,Oud-Oost,Amsterdam,Noord-Holland,1093HX,Netherlands,52.36222953,4.929925174,Apartment,Private room,2,1.0,1.0,2.0,Real Bed,99,1,0,3,within an hour,0.92,1,80.0,10.0,10.0,10.0,10.0,8.0,8.0
18555278,Marike,2014,7/21,4114640,Westerpark,Amsterdam,North Holland,1015 ZR,Netherlands,52.37722025,4.876982897,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125,1,0,1,within a few hours,1.0,2,90.0,10.0,10.0,10.0,10.0,9.0,8.0
18559737,Marja,2014,7/21,3977479,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073 BG,Netherlands,52.35529545,4.896106358,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,110,2,40,1,within an hour,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18578141,Isabel,2014,7/21,3664531,Centrum-West,Amsterdam,North Holland,1015 CL,Netherlands,52.37598284,4.885823194,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,175,2,75,3,within a day,1.0,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0
18617066,Simon,2014,7/22,3676048,Westerpark,Amsterdam,Noord-Holland,1051 LA,Netherlands,52.3844132,4.871737268,Apartment,Entire home/apt,3,1.0,2.0,3.0,Real Bed,125,1,0,4,within an hour,1.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18623868,Sophie Sarina,2014,7/22,3669959,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 AZ,Netherlands,52.3708241,4.933823535,Apartment,Entire home/apt,5,1.0,3.0,4.0,Real Bed,95,2,10,1,within an hour,0.95,40,87.0,9.0,9.0,9.0,9.0,8.0,9.0
18632184,Marjon,2014,7/22,3671171,Centrum-West,Amsterdam,North Holland,1016 LM,Netherlands,52.37279841,4.880034055,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,150,1,0,2,within a few hours,0.95,11,98.0,10.0,10.0,10.0,10.0,10.0,10.0
18640428,An,2014,7/22,3672275,Centrum-Oost,Amsterdam,North Holland,1011 AH,Netherlands,52.3752521,4.90332927,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,1,0,5,within a few hours,1.0,4,95.0,10.0,10.0,9.0,10.0,10.0,9.0
18646888,Yara,2014,7/22,3673223,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1094,Netherlands,52.3627218,4.941376217,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,50,1,0,1,within a few hours,1.0,5,92.0,10.0,9.0,10.0,10.0,10.0,10.0
18677551,Nick,2014,7/22,3677223,Oud-Oost,Amsterdam,North Holland,1092,Netherlands,52.35755467,4.921780922,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,100,2,0,1,within a day,0.57,3,93.0,9.0,8.0,9.0,10.0,7.0,9.0
18707216,Sara,2014,7/23,3680258,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 JD,Netherlands,52.36486745,4.865294463,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,99,1,0,1,within a day,0.97,11,96.0,10.0,10.0,10.0,10.0,9.0,10.0
18712047,Gerald,2014,7/23,5084175,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1073 CK,Netherlands,52.35706332,4.897761237,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85,2,15,2,within a few hours,1.0,1,100.0,8.0,10.0,8.0,10.0,8.0,8.0
18714681,Mario,2014,7/23,4984397,Centrum-West,Amsterdam,Noord-Holland,1012 BX,Netherlands,52.37117049,4.898233809,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,99,1,0,1,within a day,0.55,1,100.0,10.0,10.0,6.0,10.0,10.0,10.0
18715530,Marijke,2014,7/23,4382332,De Baarsjes - Oud-West,Amsterdam,North Holland,1057 CD,Netherlands,52.37027649,4.854518604,Apartment,Entire home/apt,4,1.0,2.0,4.0,Real Bed,95,2,15,1,within a few hours,0.88,3,93.0,10.0,9.0,9.0,10.0,9.0,9.0
18716269,Sebastiaan,2014,7/23,3683817,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 AD,Netherlands,52.35870781,4.888691151,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,110,2,25,3,within a few hours,1.0,18,92.0,9.0,9.0,10.0,10.0,9.0,8.0
18751137,Hank,2014,7/23,3686432,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078VT,Netherlands,52.34483976,4.89552406,Apartment,Entire home/apt,8,1.0,3.0,8.0,Real Bed,119,2,29,2,within an hour,1.0,16,95.0,9.0,9.0,10.0,10.0,9.0,9.0
18751137,Hank,2014,7/23,4960813,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1078 VT,Netherlands,52.34538945,4.892953314,Apartment,Private room,4,1.0,1.0,3.0,Real Bed,33,1,17,1,within an hour,1.0,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0
18786557,Esther,2014,7/24,3690546,Zuid,Amsterdam,North Holland,1075TV,Netherlands,52.35483352,4.854077754,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70,1,0,3,within an hour,1.0,21,92.0,9.0,10.0,10.0,10.0,9.0,9.0
18787526,Bop & Eve,2014,7/24,3690880,Centrum-Oost,Amsterdam,Noord-Holland,1018 WW,Netherlands,52.36636621,4.921163713,Boat,Entire home/apt,2,1.0,0.0,1.0,Real Bed,125,1,0,2,within an hour,0.92,21,98.0,10.0,10.0,10.0,10.0,9.0,9.0
18793498,Irene,2014,7/24,3691617,Centrum-West,Amsterdam,North Holland,1012 GR,Netherlands,52.37637408,4.897958456,House,Private room,2,1.0,1.0,1.0,Real Bed,150,1,0,1,a few days or more,0.05,2,90.0,9.0,9.0,10.0,10.0,8.0,8.0
18817869,Sjors,2014,7/24,3757671,De Baarsjes - Oud-West,Amsterdam,North Holland,1053dc,Netherlands,52.36883209,4.874467187,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,79,1,0,1,within a few hours,0.95,7,87.0,10.0,9.0,9.0,10.0,10.0,9.0
18823161,Marion,2014,7/24,3700218,Noord-West,Amsterdam,North Holland,1035 NX,Netherlands,52.41726182,4.898719972,House,Private room,2,1.0,1.0,1.0,Real Bed,70,2,20,1,within an hour,1.0,25,96.0,9.0,10.0,10.0,10.0,9.0,9.0
18831648,Martijn,2014,7/24,3696833,Centrum-West,Amsterdam,North Holland,1053 DV,Netherlands,52.3705455,4.877663995,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,75,1,0,2,within a day,0.8,7,91.0,10.0,10.0,9.0,10.0,10.0,9.0
18832545,Lisa,2014,7/24,3697011,Centrum-West,Amsterdam,North Holland,1017 GL,Netherlands,52.36667765,4.8852862,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,180,1,0,3,within a few hours,0.88,3,100.0,10.0,10.0,10.0,9.0,10.0,10.0
18850874,Nel & Wouter,2014,7/25,3699020,Centrum-West,Amsterdam,North Holland,1012 WP,Netherlands,52.36769103,4.891487865,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,115,0,0,1,within a few hours,0.89,13,88.0,9.0,7.0,9.0,10.0,10.0,8.0
18854368,Jesse,2014,7/25,4717419,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1054 WS,Netherlands,52.3601986,4.858946236,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,85,1,0,1,within a few hours,1.0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18871794,Nadia,2014,7/25,3702456,De Baarsjes - Oud-West,Amsterdam,North Holland,1053gj,Netherlands,52.36740996,4.868382461,Other,Private room,2,1.0,1.0,2.0,Real Bed,80,1,0,3,within a few hours,1.0,6,72.0,6.0,7.0,9.0,9.0,9.0,7.0
18908024,Robert,2014,7/26,3728383,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,Netherlands,52.34714752,4.891472995,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120,1,0,2,within a day,0.55,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18910988,Ariaan,2014,7/26,3796246,Watergraafsmeer,Amsterdam,North Holland,1092 HC,Netherlands,52.35420034,4.927149138,House,Entire home/apt,4,1.0,3.0,4.0,Real Bed,115,3,25,1,within a day,0.63,8,86.0,9.0,9.0,10.0,10.0,9.0,9.0
18911474,Stefanie,2014,7/26,3708530,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1087,Netherlands,52.3748784,4.932492467,Apartment,Entire home/apt,4,1.5,2.0,4.0,Real Bed,120,4,45,2,within a day,0.9,9,83.0,8.0,8.0,8.0,8.0,8.0,8.0
18913969,Kim,2014,7/26,4340625,Westerpark,Amsterdam,North Holland,1052 JN,Netherlands,52.3766086,4.876834,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125,1,0,3,within a day,0.96,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0
18936586,Nicole,2014,7/26,4871536,Bos en Lommer,Amsterdam,NH,1056 DJ,Netherlands,52.37560214,4.846600186,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,120,1,0,1,within a day,0.6,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0
18938917,Gary,2014,7/26,3713939,Slotervaart,Amsterdam,North Holland,1059tl,Netherlands,52.35072687,4.845200033,Apartment,Private room,4,1.0,1.0,3.0,Real Bed,90,3,25,2,within an hour,1.0,3,80.0,8.0,6.0,10.0,10.0,8.0,8.0
18955804,Kees,2014,7/27,4675704,Westerpark,Amsterdam,Noord-Holland,1052 BG,Netherlands,52.38350842,4.878370749,Apartment,Entire home/apt,4,1.0,1.0,4.0,Real Bed,85,2,20,2,within a few hours,1.0,6,97.0,10.0,9.0,10.0,10.0,9.0,10.0
18982442,Riem,2014,7/27,3722703,Watergraafsmeer,Amsterdam,North Holland,1098 TR,Netherlands,52.35067582,4.944401816,Apartment,Private room,2,1.0,1.0,1.0,Pull-out Sofa,41,1,20,2,within an hour,1.0,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0
18984484,Beatrice,2014,7/27,3718098,Centrum-Oost,Amsterdam,North Holland,1017 GW,Netherlands,52.36222217,4.891570716,Bed & Breakfast,Entire home/apt,4,1.0,0.0,3.0,Real Bed,120,2,15,2,within a day,0.52,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
18987462,Patrick,2014,7/27,3718549,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36405859,4.883507899,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,139,2,25,1,within an hour,1.0,51,94.0,10.0,10.0,10.0,10.0,9.0,9.0
18991973,Etil,2014,7/27,3719227,Zuid,Amsterdam,North Holland,1075,Netherlands,52.34936049,4.857717764,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100,1,25,1,within an hour,1.0,6,96.0,9.0,10.0,10.0,10.0,9.0,9.0
18998253,Karen,2014,7/27,3729215,Slotervaart,Amsterdam,North Holland,1057,Netherlands,52.36606242,4.844060585,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,100,1,0,2,within a day,0.75,2,80.0,8.0,8.0,8.0,8.0,6.0,7.0
18998986,Marc,2014,7/27,3720183,Oud-Noord,Amsterdam,North Holland,1032 KX,Netherlands,52.40048121,4.901015505,Boat,Entire home/apt,6,1.0,2.0,6.0,Real Bed,175,4,38,2,within an hour,1.0,22,95.0,9.0,9.0,10.0,10.0,8.0,8.0
19025205,Kamiel,2014,7/28,3724193,Centrum-Oost,Amsterdam,North Holland,1018 ZA,Netherlands,52.36259764,4.911463728,Apartment,Entire home/apt,2,1.0,1.0,2.0,Real Bed,100,1,0,3,within an hour,1.0,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19032471,Frank,2014,7/28,3725552,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,Netherlands,52.36656014,4.870898842,Apartment,Entire home/apt,3,1.0,1.0,1.0,Real Bed,99,2,15,2,within a few hours,0.83,34,75.0,8.0,6.0,9.0,9.0,9.0,7.0
19042318,Pepelu,2014,7/28,5284349,Centrum-West,Amsterdam,Noord-Holland,1012,Netherlands,52.37426144,4.889405358,Apartment,Entire home/apt,4,1.5,2.0,4.0,Real Bed,175,2,45,1,within a few hours,0.95,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0
19053525,Sabine,2014,7/28,3729168,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36225679,4.858996461,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,70,1,0,5,within an hour,1.0,2,90.0,8.0,9.0,9.0,9.0,9.0,8.0
19093320,Sirikit,2014,7/29,3735239,Bos en Lommer,Amsterdam,North Holland,1055 GE,Netherlands,52.37871253,4.851990409,Apartment,Entire home/apt,3,1.0,2.0,2.0,Real Bed,85,1,0,7,within a few hours,1.0,2,90.0,10.0,10.0,10.0,10.0,8.0,9.0
19105567,Martijn,2014,7/29,3737502,Centrum-Oost,Amsterdam,North Holland,1011 CD,Netherlands,52.371904,4.903744218,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,195,1,0,3,within a few hours,0.95,3,80.0,9.0,7.0,10.0,10.0,10.0,8.0
19136139,Paschalis,2014,7/29,3742152,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36042752,4.866345077,House,Private room,2,1.0,1.0,1.0,Real Bed,50,2,80,1,within a few hours,0.82,10,89.0,9.0,8.0,9.0,10.0,10.0,10.0
19159655,Maaike,2014,7/30,4673904,De Baarsjes - Oud-West,Amsterdam,Noord-Holland,1056,Netherlands,52.37371382,4.861477957,Apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,300,4,0,2,within a few hours,1.0,7,100.0,10.0,10.0,10.0,10.0,9.0,9.0
19177106,Lisa & Tessa,2014,7/30,3812945,Oud-Oost,Amsterdam,North Holland,1093,Netherlands,52.36515045,4.930284358,Apartment,Entire home/apt,5,1.0,3.0,5.0,Real Bed,139,5,40,1,within a day,0.5,6,96.0,8.0,9.0,10.0,10.0,7.0,8.0
19181041,Anouk,2014,7/30,4480133,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079,Netherlands,52.34428738,4.91018769,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,2,0,4,within a few hours,1.0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0
19207942,Peter,2014,7/31,3753018,Oud-Noord,Amsterdam,North Holland,1022 XG,Netherlands,52.38806819,4.928151532,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,75,2,30,2,within a few hours,0.8,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0
19210583,Julia,2014,7/31,3754635,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 XR,Netherlands,52.35757264,4.889041647,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,80,2,0,4,within a few hours,1.0,5,92.0,10.0,8.0,10.0,9.0,9.0,9.0
19215663,Nyaki,2014,7/31,3918613,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.35887441,4.858291558,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,50,1,10,3,within an hour,1.0,24,93.0,9.0,9.0,10.0,10.0,9.0,9.0
19215663,Nyaki,2014,7/31,3888528,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.35941087,4.856412379,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,35,1,10,3,within an hour,1.0,25,88.0,10.0,9.0,10.0,10.0,9.0,9.0
19215663,Nyaki,2014,7/31,3754267,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.35809506,4.85851732,House,Private room,2,1.0,1.0,1.0,Real Bed,40,1,15,3,within an hour,1.0,28,90.0,9.0,8.0,10.0,10.0,9.0,9.0
19215663,Nyaki,2014,7/31,3918899,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.35895648,4.856094279,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,40,1,15,3,within an hour,1.0,27,87.0,9.0,9.0,10.0,10.0,9.0,9.0
19222452,Kate,2014,7/31,5033153,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1072 BN,Netherlands,52.35640853,4.889542123,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,125,1,0,5,within a few hours,0.9,10,100.0,10.0,10.0,10.0,10.0,10.0,9.0
19224449,Caspar,2014,7/31,3755694,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 LM,Netherlands,52.35789024,4.856826961,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,90,2,25,5,within an hour,1.0,38,97.0,10.0,10.0,10.0,10.0,10.0,9.0
19227354,Peter,2014,7/31,3966768,Centrum-West,Amsterdam,North Holland,1016 HE,Netherlands,52.37297872,4.881981868,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,250,1,100,2,within a few hours,0.97,4,95.0,10.0,9.0,10.0,10.0,10.0,8.0
19235713,Nina,2014,7/31,5403390,Centrum-Oost,Amsterdam,Noord-Holland,1011 KJ,Netherlands,52.36899966,4.89995655,House,Entire home/apt,4,1.5,2.0,2.0,Real Bed,140,2,50,2,within an hour,1.0,2,90.0,10.0,9.0,10.0,9.0,10.0,9.0
19246829,Reynier,2014,7/31,3759304,Centrum-Oost,Amsterdam,North Holland,1017,Netherlands,52.36186995,4.890536147,Apartment,Entire home/apt,2,1.0,2.0,1.0,Real Bed,120,1,0,1,within a few hours,0.83,2,90.0,8.0,10.0,10.0,10.0,10.0,9.0
19249670,Lisanne,2014,7/31,3759770,Centrum-Oost,Amsterdam,North Holland,1017XG,Netherlands,52.36063123,4.893483073,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,99,2,35,1,within a few hours,1.0,17,88.0,9.0,9.0,9.0,9.0,9.0,8.0
19271441,Liliane,2014,8/1,3822857,Oud-Oost,Amsterdam,North Holland,1091 RZ,Netherlands,52.3571775,4.908668011,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,100,1,0,2,within a few hours,1.0,5,100.0,10.0,9.0,9.0,10.0,10.0,9.0
19272713,Petra,2014,8/1,3762810,Buitenveldert - Zuidas,Amsterdam,North Holland,1082 XJ,Netherlands,52.33151708,4.874045361,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,95,1,0,3,within a few hours,1.0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0
19273616,Monita,2014,8/1,3763298,Oud-Oost,Amsterdam,North Holland,1091AN,Netherlands,52.35838996,4.908406902,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,65,0,0,5,within a few hours,0.85,35,95.0,9.0,10.0,10.0,10.0,9.0,9.0
19274334,Timo,2014,8/1,3891811,Centrum-West,Amsterdam,Noord-Holland,1015,Netherlands,52.37356864,4.877693951,Apartment,Entire home/apt,2,0.0,1.0,1.0,Real Bed,50,1,30,1,within a few hours,0.8,11,90.0,9.0,10.0,10.0,10.0,10.0,10.0
19275253,Godfried,2014,8/1,4871642,Centrum-Oost,Amsterdam,Noord-Holland,1017 TT,Netherlands,52.36170382,4.893591899,Apartment,Entire home/apt,4,1.5,2.0,2.0,Real Bed,150,2,20,3,within a few hours,1.0,10,96.0,10.0,9.0,10.0,10.0,10.0,9.0
19277328,Anna & Alexander,2014,8/1,3767549,De Pijp - Rivierenbuurt,"Amsterdam, Rivierenbuurt, Scheldebuurt",Noord Holland,1078 KH,Netherlands,52.34616749,4.887609904,Apartment,Entire home/apt,5,1.5,4.0,6.0,Real Bed,180,4,30,2,within an hour,1.0,11,98.0,10.0,10.0,10.0,10.0,9.0,9.0
19279371,Annet,2014,8/1,3786000,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36051533,4.863942601,House,Private room,2,1.0,1.0,1.0,Real Bed,35,1,15,1,within a few hours,0.99,39,90.0,9.0,9.0,10.0,10.0,9.0,9.0
19279371,Annet,2014,8/1,3785834,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,Netherlands,52.36245025,4.865239447,House,Private room,2,1.0,1.0,1.0,Real Bed,45,1,15,1,within a few hours,0.99,22,84.0,9.0,8.0,9.0,10.0,10.0,9.0
19279371,Annet,2014,8/1,3763895,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 VE,Netherlands,52.36214539,4.864364687,House,Private room,2,1.0,1.0,1.0,Real Bed,50,1,15,1,within a few hours,0.99,16,95.0,10.0,9.0,10.0,10.0,10.0,10.0
